route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
72,3,3_9606778,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606782,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606786,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606790,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606794,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606798,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606802,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606806,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,3,3_9606812,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606816,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606820,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606824,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606828,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606832,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606836,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606840,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606844,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,3,3_9606852,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606856,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606860,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606864,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606868,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606872,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606876,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606880,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606884,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,3,3_9606655,"Hallera",0,815434,1,96,815434
72,3,3_9606659,"Hallera",0,815434,1,96,815434
72,3,3_9606663,"Hallera",0,815434,1,96,815434
72,3,3_9606667,"Hallera",0,815434,1,96,815434
72,3,3_9606671,"Hallera",0,815434,1,96,815434
72,3,3_9606675,"Hallera",0,815434,1,96,815434
72,3,3_9606679,"Hallera",0,815434,1,96,815434
72,3,3_9606683,"Hallera",0,815434,1,96,815434
72,3,3_9606687,"Hallera",0,815434,1,96,815434
72,3,3_9606695,"Hallera",0,815434,2,96,815434
72,3,3_9606699,"Hallera",0,815434,2,96,815434
72,3,3_9606703,"Hallera",0,815434,2,96,815434
72,3,3_9606707,"Hallera",0,815434,2,96,815434
72,3,3_9606711,"Hallera",0,815434,2,96,815434
72,3,3_9606715,"Hallera",0,815434,2,96,815434
72,3,3_9606719,"Hallera",0,815434,2,96,815434
72,3,3_9606723,"Hallera",0,815434,2,96,815434
72,3,3_9606727,"Hallera",0,815434,2,96,815434
72,3,3_9606733,"Hallera",0,815434,3,96,815434
72,3,3_9606737,"Hallera",0,815434,3,96,815434
72,3,3_9606741,"Hallera",0,815434,3,96,815434
72,3,3_9606745,"Hallera",0,815434,3,96,815434
72,3,3_9606749,"Hallera",0,815434,3,96,815434
72,3,3_9606753,"Hallera",0,815434,3,96,815434
72,3,3_9606757,"Hallera",0,815434,3,96,815434
72,3,3_9606761,"Hallera",0,815434,3,96,815434
72,3,3_9606765,"Hallera",0,815434,3,96,815434
72,3,3_9606771,"Hallera",0,815434,4,96,815434
72,3,3_9606775,"Hallera",0,815434,4,96,815434
72,3,3_9606779,"Hallera",0,815434,4,96,815434
72,3,3_9606783,"Hallera",0,815434,4,96,815434
72,3,3_9606787,"Hallera",0,815434,4,96,815434
72,3,3_9606791,"Hallera",0,815434,4,96,815434
72,3,3_9606795,"Hallera",0,815434,4,96,815434
72,3,3_9606799,"Hallera",0,815434,4,96,815434
72,3,3_9606803,"Hallera",0,815434,4,96,815434
72,3,3_9606807,"Hallera",0,815434,4,96,815434
72,3,3_9606813,"Hallera",0,815434,5,96,815434
72,3,3_9606817,"Hallera",0,815434,5,96,815434
72,3,3_9606821,"Hallera",0,815434,5,96,815434
72,3,3_9606825,"Hallera",0,815434,5,96,815434
72,3,3_9606829,"Hallera",0,815434,5,96,815434
72,3,3_9606833,"Hallera",0,815434,5,96,815434
72,3,3_9606837,"Hallera",0,815434,5,96,815434
72,3,3_9606841,"Hallera",0,815434,5,96,815434
72,3,3_9606845,"Hallera",0,815434,5,96,815434
72,3,3_9606853,"Hallera",0,815434,6,96,815434
72,3,3_9606857,"Hallera",0,815434,6,96,815434
72,3,3_9606861,"Hallera",0,815434,6,96,815434
72,3,3_9606865,"Hallera",0,815434,6,96,815434
72,3,3_9606869,"Hallera",0,815434,6,96,815434
72,3,3_9606873,"Hallera",0,815434,6,96,815434
72,3,3_9606877,"Hallera",0,815434,6,96,815434
72,3,3_9606881,"Hallera",0,815434,6,96,815434
72,3,3_9606885,"Hallera",0,815434,6,96,815434
72,3,3_9606688,"Zajezdnia BOREK",1,815512,1,96,815512
72,3,3_9606728,"Zajezdnia BOREK",1,815512,2,96,815512
72,3,3_9606766,"Zajezdnia BOREK",1,815512,3,96,815512
72,3,3_9606808,"Zajezdnia BOREK",1,815512,4,96,815512
72,4,4_9606892,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606896,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606900,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606904,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606908,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606912,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606916,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606920,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606924,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,4,4_9606932,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606936,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606940,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606944,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606948,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606952,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606956,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606960,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606964,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,4,4_9606970,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606974,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606978,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606982,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606986,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606990,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606994,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9606998,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9607002,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,4,4_9607008,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607012,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607016,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607020,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607024,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607028,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607032,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607036,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607040,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607044,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,4,4_9607050,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607054,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607058,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607062,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607066,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607070,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607074,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607078,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607082,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,4,4_9607090,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607094,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607098,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607102,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607106,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607110,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607114,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607118,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9607122,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,4,4_9606893,"Hallera",0,815434,1,96,815434
72,4,4_9606897,"Hallera",0,815434,1,96,815434
72,4,4_9606901,"Hallera",0,815434,1,96,815434
72,4,4_9606905,"Hallera",0,815434,1,96,815434
72,4,4_9606909,"Hallera",0,815434,1,96,815434
72,4,4_9606913,"Hallera",0,815434,1,96,815434
72,4,4_9606917,"Hallera",0,815434,1,96,815434
72,4,4_9606921,"Hallera",0,815434,1,96,815434
72,4,4_9606925,"Hallera",0,815434,1,96,815434
72,4,4_9606933,"Hallera",0,815434,2,96,815434
72,4,4_9606937,"Hallera",0,815434,2,96,815434
72,4,4_9606941,"Hallera",0,815434,2,96,815434
72,4,4_9606945,"Hallera",0,815434,2,96,815434
72,4,4_9606949,"Hallera",0,815434,2,96,815434
72,4,4_9606953,"Hallera",0,815434,2,96,815434
72,4,4_9606957,"Hallera",0,815434,2,96,815434
72,4,4_9606961,"Hallera",0,815434,2,96,815434
72,4,4_9606965,"Hallera",0,815434,2,96,815434
72,4,4_9606971,"Hallera",0,815434,3,96,815434
72,4,4_9606975,"Hallera",0,815434,3,96,815434
72,4,4_9606979,"Hallera",0,815434,3,96,815434
72,4,4_9606983,"Hallera",0,815434,3,96,815434
72,4,4_9606987,"Hallera",0,815434,3,96,815434
72,4,4_9606991,"Hallera",0,815434,3,96,815434
72,4,4_9606995,"Hallera",0,815434,3,96,815434
72,4,4_9606999,"Hallera",0,815434,3,96,815434
72,4,4_9607003,"Hallera",0,815434,3,96,815434
72,4,4_9607009,"Hallera",0,815434,4,96,815434
72,4,4_9607013,"Hallera",0,815434,4,96,815434
72,4,4_9607017,"Hallera",0,815434,4,96,815434
72,4,4_9607021,"Hallera",0,815434,4,96,815434
72,4,4_9607025,"Hallera",0,815434,4,96,815434
72,4,4_9607029,"Hallera",0,815434,4,96,815434
72,4,4_9607033,"Hallera",0,815434,4,96,815434
72,4,4_9607037,"Hallera",0,815434,4,96,815434
72,4,4_9607041,"Hallera",0,815434,4,96,815434
72,4,4_9607045,"Hallera",0,815434,4,96,815434
72,4,4_9607051,"Hallera",0,815434,5,96,815434
72,4,4_9607055,"Hallera",0,815434,5,96,815434
72,4,4_9607059,"Hallera",0,815434,5,96,815434
72,4,4_9607063,"Hallera",0,815434,5,96,815434
72,4,4_9607067,"Hallera",0,815434,5,96,815434
72,4,4_9607071,"Hallera",0,815434,5,96,815434
72,4,4_9607075,"Hallera",0,815434,5,96,815434
72,4,4_9607079,"Hallera",0,815434,5,96,815434
72,4,4_9607083,"Hallera",0,815434,5,96,815434
72,4,4_9607091,"Hallera",0,815434,6,96,815434
72,4,4_9607095,"Hallera",0,815434,6,96,815434
72,4,4_9607099,"Hallera",0,815434,6,96,815434
72,4,4_9607103,"Hallera",0,815434,6,96,815434
72,4,4_9607107,"Hallera",0,815434,6,96,815434
72,4,4_9607111,"Hallera",0,815434,6,96,815434
72,4,4_9607115,"Hallera",0,815434,6,96,815434
72,4,4_9607119,"Hallera",0,815434,6,96,815434
72,4,4_9607123,"Hallera",0,815434,6,96,815434
72,4,4_9606926,"Zajezdnia BOREK",1,815512,1,96,815512
72,4,4_9606966,"Zajezdnia BOREK",1,815512,2,96,815512
72,4,4_9607004,"Zajezdnia BOREK",1,815512,3,96,815512
72,4,4_9607046,"Zajezdnia BOREK",1,815512,4,96,815512
72,6,6_9601274,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601276,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601280,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601284,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601288,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601292,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601296,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601300,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601304,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601308,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,6,6_9601312,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601314,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601318,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601324,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601328,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601334,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601338,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601342,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601346,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601350,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,6,6_9601355,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601359,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601363,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601367,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601371,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601373,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601377,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601383,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601385,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601389,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,6,6_9601399,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601403,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601407,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601411,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601413,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601417,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601423,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601427,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601431,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,6,6_9601435,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601437,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601441,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601445,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601449,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601453,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601457,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601461,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601465,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601469,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,6,6_9601479,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601483,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601487,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601491,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601495,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601499,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601503,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601509,"Wrocławski Park Przemysłowy",1,815433,6,96,815433
72,6,6_9601519,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601523,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601527,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601531,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601533,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601537,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601541,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601545,"Wrocławski Park Przemysłowy",1,815433,7,96,815433
72,6,6_9601551,"Wrocławski Park Przemysłowy",1,815433,8,96,815433
72,6,6_9601557,"Wrocławski Park Przemysłowy",1,815433,8,96,815433
72,6,6_9601561,"Wrocławski Park Przemysłowy",1,815433,8,96,815433
72,6,6_9601567,"Wrocławski Park Przemysłowy",1,815433,8,96,815433
72,6,6_9601571,"Wrocławski Park Przemysłowy",1,815433,8,96,815433
72,6,6_9601573,"Wrocławski Park Przemysłowy",1,815433,8,96,815433
72,6,6_9601579,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601583,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601585,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601589,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601593,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601597,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601601,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601605,"Wrocławski Park Przemysłowy",1,815433,9,96,815433
72,6,6_9601273,"Hallera",0,815434,1,96,815434
72,6,6_9601275,"Hallera",0,815434,1,96,815434
72,6,6_9601277,"Hallera",0,815434,1,96,815434
72,6,6_9601281,"Hallera",0,815434,1,96,815434
72,6,6_9601285,"Hallera",0,815434,1,96,815434
72,6,6_9601289,"Hallera",0,815434,1,96,815434
72,6,6_9601293,"Hallera",0,815434,1,96,815434
72,6,6_9601297,"Hallera",0,815434,1,96,815434
72,6,6_9601301,"Hallera",0,815434,1,96,815434
72,6,6_9601305,"Hallera",0,815434,1,96,815434
72,6,6_9601309,"Hallera",0,815434,1,96,815434
72,6,6_9601313,"Hallera",0,815434,2,96,815434
72,6,6_9601315,"Hallera",0,815434,2,96,815434
72,6,6_9601319,"Hallera",0,815434,2,96,815434
72,6,6_9601325,"Hallera",0,815434,2,96,815434
72,6,6_9601329,"Hallera",0,815434,2,96,815434
72,6,6_9601335,"Hallera",0,815434,2,96,815434
72,6,6_9601339,"Hallera",0,815434,2,96,815434
72,6,6_9601343,"Hallera",0,815434,2,96,815434
72,6,6_9601347,"Hallera",0,815434,2,96,815434
72,6,6_9601351,"Hallera",0,815434,2,96,815434
72,6,6_9601354,"Hallera",0,815434,3,96,815434
72,6,6_9601356,"Hallera",0,815434,3,96,815434
72,6,6_9601360,"Hallera",0,815434,3,96,815434
72,6,6_9601364,"Hallera",0,815434,3,96,815434
72,6,6_9601368,"Hallera",0,815434,3,96,815434
72,6,6_9601372,"Hallera",0,815434,3,96,815434
72,6,6_9601374,"Hallera",0,815434,3,96,815434
72,6,6_9601378,"Hallera",0,815434,3,96,815434
72,6,6_9601384,"Hallera",0,815434,3,96,815434
72,6,6_9601386,"Hallera",0,815434,3,96,815434
72,6,6_9601390,"Hallera",0,815434,3,96,815434
72,6,6_9601400,"Hallera",0,815434,4,96,815434
72,6,6_9601404,"Hallera",0,815434,4,96,815434
72,6,6_9601408,"Hallera",0,815434,4,96,815434
72,6,6_9601412,"Hallera",0,815434,4,96,815434
72,6,6_9601414,"Hallera",0,815434,4,96,815434
72,6,6_9601418,"Hallera",0,815434,4,96,815434
72,6,6_9601424,"Hallera",0,815434,4,96,815434
72,6,6_9601428,"Hallera",0,815434,4,96,815434
72,6,6_9601432,"Hallera",0,815434,4,96,815434
72,6,6_9601436,"Hallera",0,815434,5,96,815434
72,6,6_9601438,"Hallera",0,815434,5,96,815434
72,6,6_9601442,"Hallera",0,815434,5,96,815434
72,6,6_9601446,"Hallera",0,815434,5,96,815434
72,6,6_9601450,"Hallera",0,815434,5,96,815434
72,6,6_9601454,"Hallera",0,815434,5,96,815434
72,6,6_9601458,"Hallera",0,815434,5,96,815434
72,6,6_9601462,"Hallera",0,815434,5,96,815434
72,6,6_9601466,"Hallera",0,815434,5,96,815434
72,6,6_9601470,"Hallera",0,815434,5,96,815434
72,6,6_9601480,"Hallera",0,815434,6,96,815434
72,6,6_9601484,"Hallera",0,815434,6,96,815434
72,6,6_9601488,"Hallera",0,815434,6,96,815434
72,6,6_9601492,"Hallera",0,815434,6,96,815434
72,6,6_9601496,"Hallera",0,815434,6,96,815434
72,6,6_9601500,"Hallera",0,815434,6,96,815434
72,6,6_9601504,"Hallera",0,815434,6,96,815434
72,6,6_9601510,"Hallera",0,815434,6,96,815434
72,6,6_9601520,"Hallera",0,815434,7,96,815434
72,6,6_9601524,"Hallera",0,815434,7,96,815434
72,6,6_9601528,"Hallera",0,815434,7,96,815434
72,6,6_9601532,"Hallera",0,815434,7,96,815434
72,6,6_9601534,"Hallera",0,815434,7,96,815434
72,6,6_9601538,"Hallera",0,815434,7,96,815434
72,6,6_9601542,"Hallera",0,815434,7,96,815434
72,6,6_9601548,"Hallera",0,815434,8,96,815434
72,6,6_9601552,"Hallera",0,815434,8,96,815434
72,6,6_9601558,"Hallera",0,815434,8,96,815434
72,6,6_9601562,"Hallera",0,815434,8,96,815434
72,6,6_9601568,"Hallera",0,815434,8,96,815434
72,6,6_9601572,"Hallera",0,815434,8,96,815434
72,6,6_9601574,"Hallera",0,815434,8,96,815434
72,6,6_9601580,"Hallera",0,815434,9,96,815434
72,6,6_9601584,"Hallera",0,815434,9,96,815434
72,6,6_9601586,"Hallera",0,815434,9,96,815434
72,6,6_9601590,"Hallera",0,815434,9,96,815434
72,6,6_9601594,"Hallera",0,815434,9,96,815434
72,6,6_9601598,"Hallera",0,815434,9,96,815434
72,6,6_9601602,"Hallera",0,815434,9,96,815434
72,6,6_9601310,"Zajezdnia BOREK",1,815500,1,96,815500
72,6,6_9601352,"Zajezdnia BOREK",1,815500,2,96,815500
72,6,6_9601391,"Zajezdnia BOREK",1,815500,3,96,815500
72,6,6_9601433,"Zajezdnia BOREK",1,815500,4,96,815500
72,6,6_9601546,"Zajezdnia BOREK",0,815501,7,96,815501
72,6,6_9601606,"Zajezdnia BOREK",0,815501,9,96,815501
72,6,6_9601272,"Wrocławski Park Przemysłowy",1,815502,1,96,815502
72,6,6_9601353,"Wrocławski Park Przemysłowy",1,815502,3,96,815502
72,6,6_9601547,"Wrocławski Park Przemysłowy",1,815502,8,96,815502
72,6,6_9601311,"Hallera",0,815503,2,96,815503
72,6,6_9601434,"Hallera",0,815503,5,96,815503
72,6,6_9601578,"Hallera",0,815503,9,96,815503
72,8,8_9601609,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601611,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601615,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601619,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601623,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601627,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601631,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601635,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601639,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601643,"Wrocławski Park Przemysłowy",1,815433,1,96,815433
72,8,8_9601647,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601649,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601653,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601659,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601663,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601669,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601673,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601677,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601681,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601685,"Wrocławski Park Przemysłowy",1,815433,2,96,815433
72,8,8_9601690,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601694,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601698,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601702,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601706,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601708,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601712,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601718,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601720,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601724,"Wrocławski Park Przemysłowy",1,815433,3,96,815433
72,8,8_9601734,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601738,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601742,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601746,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601748,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601752,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601758,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601762,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601766,"Wrocławski Park Przemysłowy",1,815433,4,96,815433
72,8,8_9601770,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,8,8_9601772,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,8,8_9601776,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
72,8,8_9601780,"Wrocławski Park Przemysłowy",1,815433,5,96,815433
